_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
6a38f972aecc97d5c44a4e0c,Male,43,1,12.0,0,1-2 Year,Yes,26548.0,20.0,128,0.0
6a38f972aecc97d5c449b418,Female,31,1,41.0,0,< 1 Year,Yes,2630.0,156.0,196,0.0
6a38f972aecc97d5c4495384,Male,26,1,12.0,1,< 1 Year,No,41866.0,152.0,65,0.0
6a38f973aecc97d5c44b32b6,Female,59,1,3.0,1,1-2 Year,No,26553.0,26.0,179,0.0
6a38f973aecc97d5c44b26cb,Female,25,1,36.0,0,< 1 Year,Yes,40627.0,152.0,93,0.0
6a38f972aecc97d5c44941f3,Male,51,1,46.0,0,1-2 Year,Yes,41830.0,26.0,116,0.0
6a38f973aecc97d5c44acf41,Male,79,1,28.0,1,1-2 Year,No,28923.0,26.0,31,0.0
6a38f972aecc97d5c449d8f9,Female,41,1,28.0,0,1-2 Year,Yes,42731.0,26.0,248,0.0
6a38f972aecc97d5c44a0001,Female,50,1,39.0,0,1-2 Year,Yes,33832.0,26.0,52,0.0
6a38f972aecc97d5c449e6f7,Male,31,1,28.0,1,< 1 Year,No,46331.0,152.0,250,0.0
6a38f972aecc97d5c4493bc3,Female,26,1,28.0,1,< 1 Year,No,38177.0,152.0,250,0.0
6a38f972aecc97d5c449542e,Female,35,1,28.0,0,1-2 Year,No,23855.0,42.0,102,0.0
6a38f973aecc97d5c44ab5d6,Male,44,1,8.0,0,> 2 Years,Yes,47272.0,124.0,248,1.0
6a38f972aecc97d5c44996b5,Female,25,1,37.0,1,< 1 Year,No,27313.0,26.0,255,0.0
6a38f972aecc97d5c448f714,Male,68,1,24.0,1,1-2 Year,No,45595.0,19.0,79,0.0
6a38f973aecc97d5c44ab661,Female,55,1,41.0,0,1-2 Year,No,44926.0,12.0,235,0.0
6a38f973aecc97d5c44acf9c,Male,63,1,17.0,0,1-2 Year,Yes,54076.0,26.0,184,0.0
6a38f972aecc97d5c44907fc,Male,21,1,8.0,0,< 1 Year,No,35205.0,160.0,256,0.0
6a38f972aecc97d5c44a3d99,Female,46,1,46.0,0,1-2 Year,Yes,32165.0,11.0,68,0.0
6a38f972aecc97d5c449767f,Female,36,1,36.0,0,1-2 Year,Yes,2630.0,152.0,11,0.0
6a38f972aecc97d5c44a46c1,Male,26,1,9.0,0,1-2 Year,Yes,2630.0,156.0,270,0.0
6a38f972aecc97d5c449b23e,Male,30,1,21.0,1,< 1 Year,No,33721.0,152.0,55,0.0
6a38f973aecc97d5c44ad298,Male,40,1,11.0,0,1-2 Year,Yes,36291.0,124.0,181,0.0
6a38f972aecc97d5c4492509,Male,42,1,28.0,1,1-2 Year,No,46664.0,13.0,136,0.0
6a38f971aecc97d5c448d4a9,Female,20,1,47.0,0,< 1 Year,Yes,39153.0,160.0,133,0.0
6a38f972aecc97d5c44a6b93,Male,23,1,15.0,0,< 1 Year,No,35012.0,152.0,153,0.0
6a38f972aecc97d5c44a1dfc,Female,24,1,11.0,1,< 1 Year,No,61162.0,163.0,292,0.0
6a38f973aecc97d5c44b33d5,Male,70,1,20.0,0,1-2 Year,Yes,2630.0,26.0,214,0.0
6a38f973aecc97d5c44ad761,Female,32,1,30.0,1,< 1 Year,No,2630.0,152.0,188,0.0
6a38f972aecc97d5c449c771,Male,22,1,13.0,0,< 1 Year,No,19245.0,152.0,137,0.0
6a38f973aecc97d5c44ade5e,Male,69,1,23.0,0,1-2 Year,Yes,48259.0,26.0,22,0.0
6a38f972aecc97d5c4498822,Male,42,1,8.0,0,1-2 Year,Yes,40673.0,124.0,292,0.0
6a38f972aecc97d5c4496838,Female,57,1,28.0,0,1-2 Year,Yes,27216.0,26.0,67,0.0
6a38f972aecc97d5c44a5fba,Female,27,1,28.0,1,< 1 Year,No,48444.0,152.0,160,0.0
6a38f973aecc97d5c44ac73e,Male,40,1,17.0,0,1-2 Year,Yes,41197.0,124.0,212,0.0
6a38f972aecc97d5c44a8410,Female,21,1,46.0,1,< 1 Year,No,30232.0,152.0,136,0.0
6a38f973aecc97d5c44b1dc3,Male,42,1,28.0,0,1-2 Year,Yes,24931.0,23.0,70,0.0
6a38f971aecc97d5c448c46e,Female,42,1,38.0,1,1-2 Year,No,26934.0,26.0,161,0.0
6a38f972aecc97d5c448ecb5,Male,26,1,21.0,1,< 1 Year,No,38117.0,152.0,94,0.0
6a38f972aecc97d5c449c9c8,Male,40,1,28.0,0,< 1 Year,No,2630.0,1.0,40,0.0
6a38f972aecc97d5c4499fff,Male,27,1,6.0,1,< 1 Year,No,31550.0,152.0,163,0.0
6a38f973aecc97d5c44adacd,Male,39,1,47.0,0,1-2 Year,Yes,28690.0,163.0,133,0.0
6a38f973aecc97d5c44ae797,Female,30,1,28.0,0,< 1 Year,Yes,56056.0,26.0,58,1.0
6a38f972aecc97d5c449b78d,Male,45,1,6.0,0,1-2 Year,Yes,2630.0,163.0,114,1.0
6a38f972aecc97d5c449882e,Male,30,1,23.0,1,< 1 Year,No,31559.0,152.0,133,0.0
6a38f973aecc97d5c44b0eb8,Female,59,1,41.0,1,1-2 Year,No,35093.0,152.0,90,0.0
6a38f972aecc97d5c4497d9c,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,157.0,96,0.0
6a38f973aecc97d5c44abdb6,Male,24,1,6.0,0,< 1 Year,No,30136.0,152.0,87,1.0
6a38f973aecc97d5c44ac064,Male,21,1,32.0,0,< 1 Year,No,2630.0,160.0,277,0.0
6a38f971aecc97d5c448d7e3,Male,21,1,47.0,1,< 1 Year,No,22188.0,152.0,85,0.0
6a38f973aecc97d5c44afe55,Male,72,1,32.0,1,1-2 Year,No,2630.0,26.0,16,0.0
6a38f972aecc97d5c449d244,Female,28,1,41.0,1,< 1 Year,No,40080.0,152.0,87,0.0
6a38f972aecc97d5c4492e21,Female,23,1,10.0,0,< 1 Year,Yes,32335.0,152.0,171,0.0
6a38f971aecc97d5c448df4f,Female,36,1,46.0,0,1-2 Year,Yes,2630.0,160.0,102,1.0
6a38f971aecc97d5c448d28f,Male,46,1,3.0,1,1-2 Year,No,27202.0,124.0,185,0.0
6a38f971aecc97d5c448c092,Male,25,1,27.0,0,< 1 Year,Yes,27136.0,152.0,155,0.0
6a38f973aecc97d5c44aeab2,Male,21,1,36.0,1,< 1 Year,Yes,28897.0,160.0,45,0.0
6a38f973aecc97d5c44af330,Male,38,1,28.0,0,1-2 Year,Yes,29690.0,26.0,46,0.0
6a38f972aecc97d5c4499fb7,Female,76,1,4.0,0,1-2 Year,Yes,2630.0,156.0,295,1.0
6a38f972aecc97d5c44a5e74,Female,27,1,15.0,1,< 1 Year,No,42262.0,152.0,283,0.0
6a38f971aecc97d5c448d632,Male,31,1,35.0,0,1-2 Year,No,2630.0,156.0,21,0.0
6a38f972aecc97d5c44994c0,Female,32,1,3.0,0,< 1 Year,No,2630.0,124.0,21,0.0
6a38f972aecc97d5c44a22d3,Female,47,1,28.0,0,> 2 Years,Yes,42526.0,124.0,73,0.0
6a38f972aecc97d5c449addc,Male,68,1,22.0,1,1-2 Year,Yes,27187.0,124.0,64,0.0
6a38f972aecc97d5c44a08a8,Female,44,1,28.0,0,1-2 Year,Yes,38488.0,122.0,160,1.0
6a38f972aecc97d5c448f6f6,Male,24,1,3.0,0,< 1 Year,Yes,28787.0,160.0,16,0.0
6a38f973aecc97d5c44b27e0,Male,20,1,15.0,0,< 1 Year,Yes,38635.0,160.0,298,0.0
6a38f972aecc97d5c44a720c,Female,23,1,10.0,0,< 1 Year,No,24789.0,152.0,207,1.0
6a38f972aecc97d5c4493af7,Male,44,1,28.0,0,1-2 Year,Yes,44978.0,26.0,270,1.0
6a38f973aecc97d5c44a9ffb,Male,43,1,28.0,0,1-2 Year,Yes,36810.0,13.0,271,0.0
6a38f972aecc97d5c4494928,Male,41,1,41.0,1,1-2 Year,No,35194.0,120.0,95,0.0
6a38f973aecc97d5c44b160e,Female,23,1,35.0,1,< 1 Year,No,44934.0,152.0,253,0.0
6a38f973aecc97d5c44aec2b,Male,23,1,28.0,0,< 1 Year,No,2630.0,152.0,270,0.0
6a38f972aecc97d5c44a0707,Male,64,1,28.0,0,1-2 Year,Yes,2630.0,23.0,178,0.0
6a38f973aecc97d5c44ae352,Male,44,1,28.0,0,> 2 Years,Yes,37770.0,125.0,47,0.0
6a38f972aecc97d5c44900c9,Male,22,1,22.0,0,< 1 Year,Yes,37826.0,152.0,280,0.0
6a38f972aecc97d5c4494d49,Female,25,1,50.0,1,< 1 Year,No,31251.0,152.0,89,0.0
6a38f972aecc97d5c449d342,Female,25,1,45.0,1,< 1 Year,No,20177.0,152.0,49,0.0
6a38f972aecc97d5c449a706,Male,57,1,7.0,1,1-2 Year,No,2630.0,124.0,237,0.0
6a38f972aecc97d5c44a3d92,Male,39,1,41.0,1,1-2 Year,No,2630.0,26.0,222,0.0
6a38f972aecc97d5c4496853,Female,56,1,8.0,1,1-2 Year,No,49247.0,124.0,40,0.0
6a38f973aecc97d5c44ad2e0,Male,25,1,18.0,0,< 1 Year,Yes,2630.0,152.0,91,0.0
6a38f972aecc97d5c449ce43,Male,68,1,30.0,0,1-2 Year,No,31162.0,26.0,131,0.0
6a38f972aecc97d5c44a95c1,Male,25,1,28.0,0,1-2 Year,Yes,35996.0,154.0,266,1.0
6a38f972aecc97d5c449e137,Male,22,1,15.0,0,< 1 Year,Yes,2630.0,152.0,172,0.0
6a38f971aecc97d5c448e7ec,Male,42,1,46.0,0,1-2 Year,Yes,23767.0,124.0,73,1.0
6a38f973aecc97d5c44af532,Female,22,1,23.0,0,< 1 Year,No,20389.0,152.0,264,0.0
6a38f973aecc97d5c44b0bc3,Male,31,1,41.0,1,< 1 Year,No,95895.0,152.0,230,0.0
6a38f972aecc97d5c4492121,Female,28,1,12.0,1,< 1 Year,No,32349.0,160.0,114,0.0
6a38f971aecc97d5c448d271,Male,46,1,29.0,0,1-2 Year,Yes,20982.0,26.0,89,1.0
6a38f973aecc97d5c44aa02d,Male,67,1,8.0,0,1-2 Year,Yes,37776.0,26.0,169,0.0
6a38f972aecc97d5c4494512,Female,41,1,28.0,0,1-2 Year,Yes,43268.0,26.0,282,1.0
6a38f971aecc97d5c448cf6b,Female,64,1,28.0,0,> 2 Years,Yes,64378.0,25.0,146,1.0
6a38f971aecc97d5c448bfb1,Female,76,1,8.0,0,1-2 Year,Yes,38546.0,163.0,92,0.0
6a38f972aecc97d5c44a18db,Female,46,1,41.0,1,1-2 Year,No,37865.0,26.0,53,0.0
6a38f972aecc97d5c44a969c,Female,21,1,32.0,0,< 1 Year,Yes,28372.0,152.0,239,0.0
6a38f972aecc97d5c44957c1,Male,70,1,36.0,1,1-2 Year,No,47654.0,26.0,113,0.0
6a38f972aecc97d5c44985d1,Male,47,1,47.0,0,> 2 Years,Yes,27771.0,124.0,90,0.0
6a38f972aecc97d5c449f3b7,Female,25,1,35.0,1,< 1 Year,No,21568.0,152.0,157,0.0
6a38f973aecc97d5c44ae594,Male,22,1,28.0,0,1-2 Year,Yes,33391.0,122.0,204,1.0
6a38f972aecc97d5c4493947,Male,25,1,28.0,1,< 1 Year,No,30383.0,152.0,56,0.0
6a38f972aecc97d5c449f202,Male,46,1,15.0,1,1-2 Year,Yes,31945.0,26.0,229,0.0
6a38f972aecc97d5c44964dc,Female,41,1,18.0,0,1-2 Year,Yes,35496.0,26.0,96,1.0
6a38f973aecc97d5c44aeb78,Male,21,1,29.0,1,< 1 Year,No,32386.0,160.0,27,0.0
6a38f972aecc97d5c44996e9,Female,27,1,11.0,1,< 1 Year,No,35264.0,152.0,38,0.0
6a38f972aecc97d5c44a8dd0,Male,22,1,8.0,1,< 1 Year,No,30355.0,160.0,276,0.0
6a38f972aecc97d5c44908ba,Male,57,1,17.0,0,1-2 Year,Yes,2630.0,124.0,205,0.0
6a38f972aecc97d5c4492005,Female,52,1,4.0,0,1-2 Year,Yes,24914.0,124.0,281,0.0
6a38f973aecc97d5c44b20e1,Female,59,1,28.0,0,> 2 Years,Yes,115554.0,26.0,39,1.0
6a38f973aecc97d5c44b0c1d,Male,31,1,28.0,0,< 1 Year,Yes,20826.0,152.0,31,0.0
6a38f973aecc97d5c44b050b,Female,21,1,26.0,0,< 1 Year,Yes,30677.0,152.0,165,0.0
6a38f972aecc97d5c4495cf6,Male,48,1,28.0,0,1-2 Year,Yes,49909.0,23.0,29,0.0
6a38f972aecc97d5c449ae99,Female,24,1,15.0,1,< 1 Year,No,33264.0,152.0,256,0.0
6a38f973aecc97d5c44ab537,Male,23,1,15.0,0,< 1 Year,Yes,39853.0,151.0,213,0.0
6a38f973aecc97d5c44afe6b,Male,23,1,50.0,1,< 1 Year,No,29520.0,152.0,222,0.0
6a38f973aecc97d5c44ab4dd,Female,27,1,22.0,1,< 1 Year,No,35884.0,152.0,73,0.0
6a38f972aecc97d5c44a8b3d,Male,29,1,36.0,0,< 1 Year,Yes,36539.0,152.0,287,0.0
6a38f972aecc97d5c44968a0,Female,24,1,10.0,1,< 1 Year,No,23063.0,152.0,101,0.0
6a38f972aecc97d5c44a796c,Female,31,1,2.0,0,< 1 Year,Yes,34375.0,152.0,74,1.0
6a38f972aecc97d5c449d873,Female,36,1,28.0,1,1-2 Year,No,22386.0,25.0,22,0.0
6a38f972aecc97d5c44a84b3,Female,24,1,2.0,1,< 1 Year,No,32202.0,152.0,288,0.0
6a38f973aecc97d5c44b158f,Female,23,1,18.0,1,< 1 Year,No,37165.0,152.0,87,0.0
6a38f973aecc97d5c44b0995,Female,57,1,33.0,0,1-2 Year,Yes,33032.0,26.0,213,0.0
6a38f972aecc97d5c448e903,Female,46,1,0.0,0,> 2 Years,Yes,67197.0,26.0,280,1.0
6a38f973aecc97d5c44acfa2,Female,21,1,8.0,1,< 1 Year,No,31788.0,160.0,34,0.0
6a38f972aecc97d5c449fdea,Male,23,1,27.0,1,< 1 Year,No,27674.0,151.0,91,0.0
6a38f972aecc97d5c449f002,Male,47,1,17.0,0,1-2 Year,Yes,32377.0,124.0,179,1.0
6a38f972aecc97d5c44a90d5,Female,48,1,28.0,0,1-2 Year,Yes,31815.0,13.0,175,0.0
6a38f972aecc97d5c44a30fd,Female,25,1,6.0,1,< 1 Year,No,31555.0,152.0,103,0.0
6a38f972aecc97d5c44a6703,Female,43,1,20.0,0,1-2 Year,Yes,2630.0,124.0,22,0.0
6a38f972aecc97d5c4492989,Female,41,1,8.0,0,1-2 Year,Yes,2630.0,163.0,110,1.0
6a38f973aecc97d5c44b0bdd,Male,70,1,12.0,1,1-2 Year,No,22005.0,26.0,220,0.0
6a38f973aecc97d5c44b2adc,Male,76,1,28.0,1,1-2 Year,No,28903.0,26.0,248,0.0
6a38f972aecc97d5c448f7d3,Male,68,1,28.0,1,1-2 Year,No,2630.0,124.0,51,0.0
6a38f972aecc97d5c4497992,Male,64,1,28.0,1,1-2 Year,No,39459.0,26.0,73,0.0
6a38f973aecc97d5c44ac5e2,Male,23,1,8.0,1,< 1 Year,No,25649.0,160.0,102,0.0
6a38f972aecc97d5c44a7791,Male,44,1,28.0,0,> 2 Years,Yes,38641.0,26.0,86,0.0
6a38f972aecc97d5c4497f4d,Male,48,1,8.0,0,1-2 Year,Yes,2630.0,156.0,258,1.0
6a38f972aecc97d5c449c3e1,Male,58,1,39.0,1,1-2 Year,No,44992.0,26.0,30,0.0
6a38f972aecc97d5c449565d,Female,33,1,6.0,0,< 1 Year,Yes,2630.0,124.0,51,1.0
6a38f972aecc97d5c449a19d,Female,28,1,28.0,0,1-2 Year,Yes,2630.0,157.0,127,0.0
6a38f972aecc97d5c449a396,Male,25,1,6.0,1,< 1 Year,No,28216.0,152.0,133,0.0
6a38f972aecc97d5c44a38d1,Female,47,1,30.0,1,1-2 Year,No,36725.0,26.0,145,0.0
6a38f973aecc97d5c44aeb8a,Female,24,1,9.0,1,< 1 Year,Yes,30178.0,152.0,63,0.0
6a38f972aecc97d5c44a674d,Male,57,1,8.0,0,1-2 Year,No,2630.0,124.0,38,0.0
6a38f971aecc97d5c448e82c,Female,74,1,8.0,1,1-2 Year,No,34390.0,124.0,56,0.0
6a38f971aecc97d5c448d2ee,Female,28,1,8.0,1,< 1 Year,No,29324.0,152.0,234,0.0
6a38f972aecc97d5c4490767,Male,26,1,34.0,0,< 1 Year,No,22987.0,152.0,259,0.0
6a38f972aecc97d5c4499431,Female,26,1,9.0,1,< 1 Year,No,27846.0,160.0,100,0.0
6a38f973aecc97d5c44aabe7,Male,32,1,28.0,0,< 1 Year,Yes,2630.0,124.0,137,0.0
6a38f971aecc97d5c448cddb,Male,24,1,28.0,1,< 1 Year,No,2630.0,152.0,280,0.0
6a38f972aecc97d5c4494697,Male,26,1,13.0,0,< 1 Year,Yes,2630.0,160.0,41,0.0
6a38f972aecc97d5c44a93a5,Female,25,1,6.0,1,< 1 Year,No,20322.0,152.0,92,0.0
6a38f972aecc97d5c44a0516,Female,27,1,37.0,1,< 1 Year,No,28368.0,152.0,77,0.0
6a38f972aecc97d5c4495ccb,Male,57,1,3.0,1,1-2 Year,No,26833.0,26.0,110,0.0
6a38f972aecc97d5c449dd7b,Male,23,1,11.0,1,< 1 Year,No,23743.0,152.0,82,0.0
6a38f972aecc97d5c448e8b3,Male,27,1,30.0,1,< 1 Year,No,2630.0,157.0,102,0.0
6a38f972aecc97d5c4498421,Male,69,1,22.0,0,1-2 Year,Yes,39996.0,25.0,208,0.0
6a38f972aecc97d5c4495d62,Female,25,1,41.0,1,1-2 Year,No,2630.0,26.0,59,0.0
6a38f972aecc97d5c44941cb,Female,44,1,12.0,0,1-2 Year,Yes,2630.0,26.0,42,1.0
6a38f972aecc97d5c44a729b,Male,26,1,45.0,1,< 1 Year,No,33247.0,152.0,266,0.0
6a38f972aecc97d5c449e054,Male,41,1,28.0,1,1-2 Year,No,50706.0,124.0,63,0.0
6a38f972aecc97d5c449d0bf,Female,45,1,8.0,1,1-2 Year,No,66575.0,124.0,70,0.0
6a38f972aecc97d5c449ed7f,Female,53,1,28.0,1,1-2 Year,No,27235.0,26.0,25,0.0
6a38f972aecc97d5c449c7ee,Male,45,1,6.0,0,1-2 Year,Yes,20303.0,124.0,216,0.0
6a38f972aecc97d5c44a604b,Male,28,1,37.0,0,< 1 Year,Yes,27352.0,152.0,208,1.0
6a38f972aecc97d5c4494817,Male,35,1,31.0,0,1-2 Year,Yes,2630.0,9.0,11,0.0
6a38f972aecc97d5c44a9781,Male,58,1,8.0,1,1-2 Year,No,2630.0,30.0,63,0.0
6a38f972aecc97d5c44a16e8,Male,38,1,8.0,1,1-2 Year,No,31310.0,152.0,68,0.0
6a38f972aecc97d5c44a20f5,Female,24,1,30.0,1,< 1 Year,No,29665.0,152.0,272,0.0
6a38f973aecc97d5c44b36e9,Male,49,1,33.0,1,1-2 Year,No,32876.0,132.0,104,0.0
6a38f973aecc97d5c44aac41,Male,23,1,42.0,1,< 1 Year,No,37765.0,152.0,62,0.0
6a38f972aecc97d5c448e978,Male,27,1,15.0,1,< 1 Year,No,29648.0,152.0,89,0.0
6a38f972aecc97d5c449be35,Male,21,1,46.0,1,< 1 Year,No,31343.0,152.0,49,0.0
6a38f972aecc97d5c4498570,Female,47,1,24.0,0,1-2 Year,Yes,41073.0,124.0,149,0.0
6a38f971aecc97d5c448e407,Female,67,1,28.0,0,1-2 Year,Yes,2630.0,26.0,12,0.0
6a38f971aecc97d5c448d098,Male,21,1,45.0,1,< 1 Year,No,25093.0,152.0,21,0.0
6a38f972aecc97d5c44919e7,Male,51,1,50.0,1,1-2 Year,No,37958.0,124.0,169,0.0
6a38f973aecc97d5c44aaebc,Male,52,1,50.0,1,1-2 Year,No,46089.0,8.0,243,0.0
6a38f972aecc97d5c44a2b63,Female,23,1,8.0,1,< 1 Year,No,26979.0,152.0,22,0.0
6a38f972aecc97d5c449606d,Female,24,1,40.0,0,< 1 Year,Yes,43361.0,151.0,148,0.0
6a38f973aecc97d5c44b2b70,Female,25,1,47.0,1,< 1 Year,No,25823.0,152.0,178,0.0
6a38f972aecc97d5c44953a8,Male,63,1,48.0,0,1-2 Year,No,2630.0,103.0,284,0.0
6a38f972aecc97d5c44a7ab9,Male,73,1,8.0,0,1-2 Year,Yes,38212.0,26.0,87,0.0
6a38f973aecc97d5c44b0c88,Male,38,1,50.0,1,1-2 Year,No,13619.0,8.0,86,0.0
6a38f972aecc97d5c4497a86,Male,29,1,17.0,1,< 1 Year,No,46941.0,152.0,54,0.0
6a38f971aecc97d5c448ccc9,Male,26,1,28.0,1,< 1 Year,No,49603.0,152.0,111,0.0
6a38f973aecc97d5c44a9d2a,Female,57,1,8.0,1,1-2 Year,No,53855.0,19.0,98,0.0
6a38f973aecc97d5c44abafb,Female,28,1,37.0,0,< 1 Year,Yes,29219.0,152.0,116,0.0
6a38f972aecc97d5c4494f65,Female,41,1,46.0,0,1-2 Year,Yes,27857.0,11.0,28,1.0
6a38f972aecc97d5c448f4e9,Male,23,1,46.0,1,< 1 Year,No,28153.0,152.0,196,0.0
6a38f972aecc97d5c44a7e95,Male,47,1,8.0,1,1-2 Year,No,57702.0,26.0,22,0.0
6a38f971aecc97d5c448d19c,Female,56,1,29.0,1,1-2 Year,No,27039.0,135.0,164,0.0
6a38f972aecc97d5c44a800d,Male,50,1,35.0,1,1-2 Year,No,22183.0,26.0,106,0.0
6a38f972aecc97d5c44946d6,Female,50,1,28.0,0,< 1 Year,No,2630.0,1.0,149,0.0
6a38f973aecc97d5c44aeed5,Female,35,1,0.0,0,1-2 Year,No,2630.0,29.0,30,0.0
6a38f972aecc97d5c449e616,Female,54,1,28.0,0,> 2 Years,Yes,40452.0,124.0,14,1.0
6a38f972aecc97d5c4498108,Male,21,1,13.0,0,< 1 Year,Yes,21278.0,152.0,118,0.0
6a38f972aecc97d5c4497dbf,Female,22,1,8.0,1,< 1 Year,No,29500.0,152.0,248,0.0
6a38f972aecc97d5c44a4f41,Male,51,1,28.0,0,> 2 Years,Yes,40734.0,154.0,270,0.0
6a38f973aecc97d5c44b23f6,Female,24,1,46.0,1,< 1 Year,No,37734.0,152.0,169,0.0
6a38f972aecc97d5c44a6b5b,Female,50,1,28.0,0,1-2 Year,Yes,2630.0,124.0,231,0.0
6a38f973aecc97d5c44abae9,Male,58,1,28.0,0,1-2 Year,Yes,25837.0,156.0,205,0.0
6a38f973aecc97d5c44aa786,Male,23,1,25.0,0,< 1 Year,No,25076.0,152.0,233,0.0
6a38f973aecc97d5c44b3071,Male,54,1,48.0,0,1-2 Year,Yes,2630.0,15.0,130,0.0
6a38f972aecc97d5c44a9285,Female,40,1,28.0,0,1-2 Year,Yes,54035.0,124.0,267,0.0
6a38f972aecc97d5c4495c33,Female,22,1,15.0,1,< 1 Year,No,43649.0,152.0,167,0.0
6a38f972aecc97d5c4494385,Male,45,1,8.0,0,1-2 Year,Yes,37953.0,124.0,78,0.0
6a38f972aecc97d5c448f46c,Female,45,1,3.0,1,1-2 Year,Yes,2630.0,124.0,70,0.0
6a38f972aecc97d5c44a7b7e,Female,20,1,32.0,1,< 1 Year,No,2630.0,160.0,125,0.0
6a38f972aecc97d5c4491e96,Female,34,1,46.0,0,1-2 Year,Yes,22399.0,152.0,89,0.0
6a38f972aecc97d5c44a3e66,Male,23,1,46.0,1,< 1 Year,No,2630.0,26.0,36,0.0
6a38f972aecc97d5c44a3414,Female,49,1,28.0,0,1-2 Year,Yes,35305.0,26.0,269,0.0
6a38f972aecc97d5c44a482a,Male,47,1,37.0,0,1-2 Year,Yes,29384.0,152.0,233,0.0
6a38f973aecc97d5c44b0edb,Male,42,1,36.0,1,1-2 Year,No,31937.0,124.0,45,0.0
6a38f973aecc97d5c44aebc2,Female,77,1,6.0,0,1-2 Year,Yes,35324.0,26.0,124,0.0
6a38f972aecc97d5c44a1068,Female,25,1,27.0,1,< 1 Year,No,2630.0,152.0,80,0.0
6a38f973aecc97d5c44aea5a,Male,25,1,17.0,1,< 1 Year,No,30809.0,152.0,11,0.0
6a38f972aecc97d5c44a167b,Female,36,1,28.0,0,1-2 Year,Yes,42270.0,147.0,55,1.0
6a38f973aecc97d5c44acb88,Female,49,1,47.0,0,1-2 Year,Yes,25073.0,26.0,55,0.0
6a38f972aecc97d5c44a4f11,Female,45,1,8.0,1,1-2 Year,No,51665.0,7.0,64,0.0
6a38f972aecc97d5c449b561,Female,51,1,28.0,1,1-2 Year,No,38234.0,124.0,98,0.0
6a38f972aecc97d5c449f223,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,26.0,41,0.0
6a38f972aecc97d5c44939eb,Female,23,1,41.0,1,< 1 Year,No,25946.0,152.0,246,0.0
6a38f971aecc97d5c448bfae,Male,49,1,28.0,0,1-2 Year,Yes,31733.0,26.0,265,0.0
6a38f972aecc97d5c4492fb2,Male,59,1,48.0,0,1-2 Year,Yes,2630.0,15.0,258,0.0
6a38f972aecc97d5c44a0a68,Male,47,1,4.0,1,1-2 Year,No,29233.0,124.0,16,0.0
6a38f972aecc97d5c44a7edd,Male,25,1,28.0,1,< 1 Year,No,31119.0,152.0,191,0.0
6a38f972aecc97d5c44947fb,Female,24,1,35.0,1,< 1 Year,No,50343.0,152.0,265,0.0
6a38f972aecc97d5c449a996,Female,21,1,34.0,1,< 1 Year,No,2630.0,160.0,44,0.0
6a38f972aecc97d5c44a93be,Male,44,1,15.0,0,1-2 Year,Yes,38021.0,152.0,168,0.0
6a38f973aecc97d5c44b087c,Female,23,1,8.0,1,< 1 Year,No,43400.0,152.0,242,0.0
6a38f972aecc97d5c44a404b,Male,28,1,35.0,1,< 1 Year,No,33521.0,160.0,63,0.0
6a38f972aecc97d5c449725c,Female,26,1,41.0,1,< 1 Year,No,25590.0,152.0,156,0.0
6a38f972aecc97d5c4491568,Male,40,1,46.0,0,1-2 Year,Yes,33768.0,124.0,97,1.0
6a38f972aecc97d5c44987b6,Female,70,1,46.0,0,1-2 Year,Yes,22491.0,124.0,262,0.0
6a38f972aecc97d5c449cef2,Female,42,1,28.0,1,1-2 Year,No,44436.0,26.0,104,0.0
6a38f973aecc97d5c44aaf39,Male,29,1,10.0,1,< 1 Year,No,19521.0,152.0,116,0.0
6a38f972aecc97d5c448f31c,Female,24,1,12.0,1,< 1 Year,No,27713.0,152.0,129,0.0
6a38f972aecc97d5c44945d6,Male,51,1,29.0,0,1-2 Year,Yes,59704.0,26.0,167,0.0
6a38f972aecc97d5c449073b,Female,57,1,30.0,0,1-2 Year,Yes,2630.0,156.0,129,0.0
6a38f973aecc97d5c44b14e2,Female,35,1,28.0,1,1-2 Year,No,35359.0,26.0,142,0.0
6a38f972aecc97d5c44a7af6,Male,65,1,48.0,1,1-2 Year,No,2630.0,15.0,85,0.0
6a38f972aecc97d5c44a93df,Female,33,1,37.0,0,< 1 Year,Yes,32652.0,124.0,19,1.0
6a38f972aecc97d5c449a8ea,Male,49,1,28.0,1,1-2 Year,No,35099.0,157.0,36,0.0
6a38f972aecc97d5c4497772,Female,24,1,13.0,1,< 1 Year,No,16010.0,26.0,256,0.0
6a38f972aecc97d5c449010e,Male,55,1,28.0,0,1-2 Year,Yes,35124.0,26.0,212,0.0
6a38f972aecc97d5c44a6c7f,Male,25,1,28.0,1,< 1 Year,No,64289.0,152.0,158,0.0
6a38f972aecc97d5c44a9a9f,Female,29,1,30.0,1,< 1 Year,No,28791.0,152.0,100,0.0
6a38f972aecc97d5c44963ed,Male,22,1,33.0,0,< 1 Year,Yes,35830.0,152.0,238,0.0
6a38f971aecc97d5c448c3b9,Female,75,1,28.0,0,> 2 Years,Yes,55073.0,26.0,27,0.0
6a38f971aecc97d5c448d707,Male,29,1,8.0,0,< 1 Year,No,43482.0,152.0,119,0.0
