_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
6a38f973aecc97d5c44ae934,Male,75,1,46.0,0,1-2 Year,Yes,31346.0,124.0,59,0.0
6a38f972aecc97d5c4498d96,Female,49,1,28.0,0,1-2 Year,Yes,24359.0,26.0,19,1.0
6a38f972aecc97d5c44a1ef4,Male,63,1,50.0,1,1-2 Year,No,29807.0,26.0,60,0.0
6a38f972aecc97d5c449298c,Male,24,1,28.0,1,< 1 Year,No,27124.0,152.0,127,0.0
6a38f972aecc97d5c448ef72,Female,53,1,28.0,0,> 2 Years,Yes,37687.0,60.0,228,1.0
6a38f973aecc97d5c44abe26,Male,40,1,19.0,0,1-2 Year,Yes,30845.0,124.0,47,0.0
6a38f972aecc97d5c4490116,Female,23,1,10.0,0,< 1 Year,Yes,35107.0,152.0,84,1.0
6a38f972aecc97d5c44900b2,Male,42,1,28.0,0,1-2 Year,Yes,43327.0,26.0,135,0.0
6a38f972aecc97d5c44a839f,Female,21,1,41.0,1,< 1 Year,Yes,25072.0,163.0,62,0.0
6a38f972aecc97d5c4492885,Male,35,1,28.0,0,1-2 Year,Yes,58889.0,26.0,128,0.0
6a38f972aecc97d5c44a0d38,Female,26,1,37.0,1,< 1 Year,No,28244.0,152.0,155,0.0
6a38f973aecc97d5c44aaad2,Female,29,1,11.0,1,< 1 Year,No,30705.0,152.0,280,0.0
6a38f973aecc97d5c44af39d,Female,22,1,46.0,1,< 1 Year,No,26251.0,152.0,296,0.0
6a38f972aecc97d5c449e26c,Female,38,1,50.0,1,1-2 Year,No,2630.0,124.0,155,0.0
6a38f973aecc97d5c44b000a,Female,21,1,26.0,0,< 1 Year,Yes,31382.0,160.0,192,0.0
6a38f972aecc97d5c44a1f27,Male,41,1,28.0,0,1-2 Year,Yes,49869.0,26.0,245,0.0
6a38f972aecc97d5c449c6ee,Female,47,1,5.0,1,1-2 Year,No,27874.0,152.0,54,0.0
6a38f972aecc97d5c44927f8,Female,22,1,47.0,0,< 1 Year,Yes,31442.0,152.0,20,0.0
6a38f973aecc97d5c44ac1a4,Female,26,1,22.0,1,< 1 Year,No,25115.0,152.0,260,0.0
6a38f972aecc97d5c449b637,Male,40,1,28.0,0,1-2 Year,Yes,52266.0,124.0,268,0.0
6a38f971aecc97d5c448deae,Female,25,1,27.0,0,< 1 Year,Yes,27437.0,152.0,37,0.0
6a38f972aecc97d5c449b3c6,Female,48,1,3.0,1,1-2 Year,No,24958.0,154.0,233,0.0
6a38f972aecc97d5c44a97ac,Female,70,1,28.0,0,1-2 Year,Yes,30019.0,124.0,96,1.0
6a38f972aecc97d5c44a87d9,Female,54,1,41.0,0,1-2 Year,Yes,36136.0,26.0,33,0.0
6a38f971aecc97d5c448d8c1,Female,22,1,38.0,0,< 1 Year,Yes,31295.0,160.0,193,0.0
6a38f972aecc97d5c44a51a4,Male,21,1,39.0,1,< 1 Year,No,33285.0,152.0,278,0.0
6a38f972aecc97d5c44a6c47,Female,39,1,28.0,0,1-2 Year,Yes,29218.0,13.0,201,0.0
6a38f972aecc97d5c448fb91,Male,75,1,46.0,0,1-2 Year,Yes,2630.0,26.0,25,0.0
6a38f973aecc97d5c44b04c2,Male,21,1,36.0,0,< 1 Year,Yes,33077.0,152.0,257,0.0
6a38f972aecc97d5c44a4662,Female,53,1,8.0,0,1-2 Year,Yes,49588.0,124.0,295,0.0
6a38f972aecc97d5c4492018,Male,53,1,28.0,1,1-2 Year,No,38387.0,124.0,70,0.0
6a38f973aecc97d5c44ab420,Female,28,1,28.0,1,< 1 Year,No,29656.0,152.0,252,0.0
6a38f973aecc97d5c44ac290,Male,25,1,8.0,1,< 1 Year,No,79409.0,152.0,141,0.0
6a38f971aecc97d5c448d1b6,Male,46,1,28.0,0,1-2 Year,Yes,32838.0,26.0,226,1.0
6a38f973aecc97d5c44b0d43,Male,26,1,6.0,1,< 1 Year,No,33990.0,152.0,93,0.0
6a38f972aecc97d5c449523d,Female,35,1,29.0,0,1-2 Year,Yes,2630.0,26.0,228,1.0
6a38f973aecc97d5c44b20d1,Male,48,1,28.0,0,1-2 Year,Yes,29581.0,154.0,31,0.0
6a38f973aecc97d5c44aed35,Male,53,1,28.0,0,> 2 Years,Yes,50019.0,124.0,156,0.0
6a38f972aecc97d5c449762c,Female,26,1,28.0,1,< 1 Year,No,20477.0,152.0,95,0.0
6a38f972aecc97d5c4495126,Female,24,1,29.0,1,< 1 Year,No,34435.0,152.0,33,0.0
6a38f972aecc97d5c449f12d,Male,46,1,50.0,0,1-2 Year,Yes,38156.0,26.0,126,0.0
6a38f972aecc97d5c4491c6e,Male,24,1,9.0,0,< 1 Year,Yes,33906.0,152.0,77,0.0
6a38f973aecc97d5c44b18f8,Male,26,1,27.0,1,< 1 Year,No,27240.0,152.0,106,0.0
6a38f972aecc97d5c4493cc4,Female,52,1,48.0,1,1-2 Year,No,2630.0,26.0,41,0.0
6a38f971aecc97d5c448d26c,Female,51,1,28.0,0,1-2 Year,Yes,35828.0,26.0,80,1.0
6a38f972aecc97d5c44907d1,Female,30,1,37.0,1,< 1 Year,No,30929.0,152.0,42,0.0
6a38f972aecc97d5c44a7764,Female,40,1,28.0,0,1-2 Year,Yes,30727.0,124.0,53,0.0
6a38f971aecc97d5c448bddd,Male,78,1,41.0,1,1-2 Year,No,49491.0,26.0,282,0.0
6a38f972aecc97d5c449b87b,Female,24,1,11.0,1,< 1 Year,No,25793.0,26.0,183,0.0
6a38f972aecc97d5c4497ea3,Female,26,1,15.0,0,< 1 Year,Yes,2630.0,152.0,122,1.0
6a38f973aecc97d5c44adc48,Female,37,1,28.0,0,1-2 Year,Yes,37514.0,157.0,117,1.0
6a38f972aecc97d5c449f946,Female,25,1,8.0,1,< 1 Year,No,33742.0,160.0,60,0.0
6a38f972aecc97d5c44a8ff4,Female,55,1,46.0,0,1-2 Year,Yes,34007.0,154.0,194,0.0
6a38f972aecc97d5c449a165,Female,23,1,29.0,1,< 1 Year,No,41007.0,152.0,64,0.0
6a38f972aecc97d5c44a0f0f,Female,52,1,28.0,0,> 2 Years,Yes,66848.0,26.0,244,1.0
6a38f971aecc97d5c448cfea,Male,64,1,8.0,0,1-2 Year,Yes,29448.0,124.0,295,0.0
6a38f972aecc97d5c449e410,Female,26,1,33.0,1,< 1 Year,No,42407.0,152.0,263,0.0
6a38f972aecc97d5c44946ec,Male,45,1,28.0,0,1-2 Year,Yes,32806.0,124.0,214,0.0
6a38f973aecc97d5c44a9c1d,Male,53,1,45.0,0,1-2 Year,No,32685.0,4.0,143,0.0
6a38f972aecc97d5c449295c,Female,28,1,28.0,0,< 1 Year,Yes,2630.0,156.0,15,1.0
6a38f972aecc97d5c4497de2,Female,25,1,50.0,1,< 1 Year,No,33086.0,152.0,136,0.0
6a38f972aecc97d5c449ddff,Male,47,1,28.0,0,1-2 Year,Yes,59033.0,124.0,282,0.0
6a38f972aecc97d5c44968cf,Male,51,1,28.0,0,1-2 Year,Yes,53473.0,26.0,131,0.0
6a38f973aecc97d5c44b2f6f,Male,39,1,28.0,0,1-2 Year,Yes,34156.0,26.0,286,0.0
6a38f973aecc97d5c44ad3b1,Female,24,1,18.0,0,< 1 Year,Yes,33915.0,152.0,153,0.0
6a38f972aecc97d5c449a75f,Male,42,1,41.0,0,1-2 Year,Yes,21744.0,124.0,205,0.0
6a38f972aecc97d5c44a0a30,Male,60,1,46.0,0,> 2 Years,Yes,2630.0,157.0,114,0.0
6a38f972aecc97d5c449108b,Male,23,1,27.0,0,< 1 Year,Yes,26926.0,152.0,247,0.0
6a38f973aecc97d5c44b29d5,Female,25,1,27.0,0,< 1 Year,Yes,24419.0,152.0,159,0.0
6a38f972aecc97d5c448f566,Female,38,1,28.0,0,> 2 Years,Yes,95258.0,26.0,135,1.0
6a38f973aecc97d5c44b149a,Female,35,1,8.0,0,1-2 Year,Yes,31942.0,124.0,61,0.0
6a38f972aecc97d5c449d2ab,Female,26,1,32.0,1,< 1 Year,No,24716.0,152.0,144,0.0
6a38f972aecc97d5c448f8f9,Male,41,1,28.0,0,1-2 Year,Yes,33267.0,124.0,295,1.0
6a38f972aecc97d5c44a9836,Male,50,1,28.0,0,1-2 Year,Yes,2630.0,124.0,122,0.0
6a38f971aecc97d5c448da23,Male,37,1,28.0,1,1-2 Year,No,42197.0,152.0,21,0.0
6a38f971aecc97d5c448d0ef,Female,23,1,45.0,1,< 1 Year,No,26489.0,152.0,61,0.0
6a38f972aecc97d5c44a0d34,Female,25,1,9.0,1,< 1 Year,No,33397.0,152.0,175,0.0
6a38f972aecc97d5c4495762,Female,49,1,28.0,0,1-2 Year,Yes,46171.0,26.0,282,0.0
6a38f972aecc97d5c449038a,Female,49,1,29.0,0,1-2 Year,Yes,2630.0,157.0,294,1.0
6a38f972aecc97d5c449991c,Male,22,1,41.0,1,< 1 Year,Yes,47976.0,26.0,59,0.0
6a38f972aecc97d5c4492fc6,Male,27,1,41.0,1,< 1 Year,No,83196.0,152.0,104,0.0
6a38f973aecc97d5c44b0960,Male,37,1,41.0,1,1-2 Year,No,35313.0,152.0,198,0.0
6a38f973aecc97d5c44aa9a0,Male,54,1,28.0,1,1-2 Year,No,43677.0,26.0,72,0.0
6a38f972aecc97d5c44a7f93,Female,21,1,15.0,0,< 1 Year,Yes,23662.0,152.0,248,0.0
6a38f973aecc97d5c44af908,Female,60,1,41.0,0,1-2 Year,Yes,44645.0,136.0,212,0.0
6a38f972aecc97d5c449be19,Female,45,1,11.0,0,1-2 Year,Yes,29750.0,26.0,170,0.0
6a38f972aecc97d5c44a7367,Female,23,1,6.0,1,< 1 Year,No,22069.0,152.0,95,0.0
6a38f972aecc97d5c44983a6,Female,42,1,15.0,0,1-2 Year,Yes,33010.0,124.0,102,0.0
6a38f972aecc97d5c4492c87,Male,36,1,49.0,0,1-2 Year,Yes,2630.0,153.0,174,0.0
6a38f972aecc97d5c44a3730,Male,57,1,28.0,0,1-2 Year,Yes,46197.0,124.0,84,0.0
6a38f973aecc97d5c44b04e0,Female,29,1,18.0,1,< 1 Year,No,33701.0,152.0,184,0.0
6a38f973aecc97d5c44af81d,Male,30,1,28.0,0,< 1 Year,Yes,29865.0,124.0,218,0.0
6a38f972aecc97d5c449e59a,Female,42,1,9.0,0,1-2 Year,Yes,24724.0,26.0,214,0.0
6a38f972aecc97d5c4499e2b,Male,51,1,28.0,0,1-2 Year,Yes,39374.0,30.0,225,1.0
6a38f972aecc97d5c449cec9,Female,26,1,18.0,1,< 1 Year,No,29555.0,152.0,88,0.0
6a38f973aecc97d5c44acbd3,Female,53,1,9.0,1,1-2 Year,No,27328.0,124.0,223,0.0
6a38f972aecc97d5c4491626,Female,24,1,14.0,1,< 1 Year,No,31672.0,152.0,41,0.0
6a38f972aecc97d5c449656d,Male,43,1,28.0,0,1-2 Year,Yes,49451.0,26.0,206,0.0
6a38f972aecc97d5c44976f4,Female,25,1,35.0,1,< 1 Year,No,40859.0,124.0,145,0.0
6a38f972aecc97d5c44a3426,Male,50,1,8.0,0,1-2 Year,Yes,29718.0,155.0,144,0.0
6a38f971aecc97d5c448d551,Female,24,1,28.0,1,< 1 Year,No,44330.0,152.0,147,0.0
6a38f972aecc97d5c4494989,Male,40,1,47.0,1,1-2 Year,No,40834.0,52.0,150,0.0
6a38f972aecc97d5c44a4b67,Female,35,1,41.0,1,1-2 Year,No,25791.0,152.0,99,0.0
6a38f972aecc97d5c4491e00,Female,53,1,14.0,1,1-2 Year,No,24247.0,152.0,243,0.0
6a38f971aecc97d5c448e5c9,Male,59,1,11.0,0,1-2 Year,No,43208.0,120.0,271,0.0
6a38f972aecc97d5c4496e88,Male,24,1,28.0,0,< 1 Year,Yes,35074.0,124.0,266,0.0
6a38f973aecc97d5c44ae98d,Male,27,1,41.0,1,< 1 Year,No,2630.0,152.0,76,0.0
6a38f972aecc97d5c449efb3,Male,40,1,24.0,0,1-2 Year,Yes,27721.0,154.0,152,1.0
6a38f972aecc97d5c449297f,Male,26,1,30.0,1,< 1 Year,No,25582.0,152.0,52,0.0
6a38f972aecc97d5c44a3738,Male,65,1,28.0,0,1-2 Year,Yes,63689.0,26.0,149,0.0
6a38f972aecc97d5c4492b59,Female,26,1,3.0,1,< 1 Year,Yes,2630.0,152.0,245,0.0
6a38f971aecc97d5c448d478,Male,46,1,28.0,0,1-2 Year,Yes,27625.0,124.0,248,0.0
6a38f972aecc97d5c448f690,Female,24,1,30.0,1,< 1 Year,No,25732.0,152.0,249,0.0
6a38f972aecc97d5c4493a75,Female,22,1,6.0,0,< 1 Year,Yes,42493.0,152.0,24,0.0
6a38f972aecc97d5c449e0a2,Male,66,1,8.0,1,1-2 Year,No,36551.0,26.0,74,0.0
6a38f972aecc97d5c449ea63,Female,21,1,46.0,1,< 1 Year,No,29024.0,160.0,156,0.0
6a38f973aecc97d5c44b1f63,Female,24,1,3.0,1,< 1 Year,No,39609.0,152.0,191,0.0
6a38f972aecc97d5c449d001,Male,43,1,28.0,0,1-2 Year,Yes,37967.0,26.0,258,0.0
6a38f971aecc97d5c448d905,Female,24,1,43.0,1,< 1 Year,No,30076.0,152.0,286,0.0
6a38f973aecc97d5c44aa8c0,Male,22,1,46.0,1,< 1 Year,Yes,42454.0,152.0,145,0.0
6a38f973aecc97d5c44af73d,Female,39,1,1.0,0,1-2 Year,Yes,2630.0,124.0,60,0.0
6a38f972aecc97d5c44a061c,Male,47,1,48.0,1,1-2 Year,No,2630.0,124.0,217,0.0
6a38f973aecc97d5c44ae2de,Female,23,1,8.0,1,< 1 Year,No,32282.0,160.0,124,0.0
6a38f972aecc97d5c449fee1,Female,23,1,41.0,1,< 1 Year,No,35166.0,152.0,126,0.0
6a38f972aecc97d5c449f413,Male,57,1,3.0,1,1-2 Year,No,33093.0,124.0,248,0.0
6a38f972aecc97d5c449f417,Male,44,1,28.0,0,1-2 Year,Yes,23854.0,26.0,272,0.0
6a38f972aecc97d5c44a21fe,Female,21,1,39.0,0,1-2 Year,Yes,2630.0,156.0,110,1.0
6a38f972aecc97d5c449ce84,Male,53,1,28.0,0,1-2 Year,Yes,57085.0,26.0,216,0.0
6a38f972aecc97d5c44a3691,Male,21,1,21.0,0,< 1 Year,Yes,2630.0,160.0,84,0.0
6a38f972aecc97d5c449b3ec,Female,24,1,28.0,1,1-2 Year,No,70939.0,124.0,39,0.0
6a38f972aecc97d5c44a716c,Male,55,1,28.0,1,1-2 Year,No,43324.0,124.0,88,0.0
6a38f973aecc97d5c44adcca,Male,50,1,46.0,1,1-2 Year,No,32154.0,11.0,50,0.0
6a38f972aecc97d5c44a22b4,Female,22,1,41.0,1,< 1 Year,No,38346.0,152.0,272,0.0
6a38f972aecc97d5c44998c7,Female,25,1,47.0,1,< 1 Year,No,41221.0,152.0,52,0.0
6a38f973aecc97d5c44b138b,Male,69,1,28.0,0,> 2 Years,Yes,31989.0,25.0,238,0.0
6a38f972aecc97d5c4495bd8,Female,22,1,28.0,1,< 1 Year,No,44546.0,152.0,199,0.0
6a38f972aecc97d5c449ffc2,Male,22,1,8.0,1,< 1 Year,No,31171.0,160.0,299,0.0
6a38f972aecc97d5c44939f6,Male,30,1,9.0,1,< 1 Year,No,33759.0,152.0,36,0.0
6a38f973aecc97d5c44ab0d9,Male,23,1,37.0,1,< 1 Year,No,34979.0,152.0,44,0.0
6a38f972aecc97d5c4494610,Male,46,1,28.0,0,1-2 Year,Yes,27374.0,124.0,234,0.0
6a38f973aecc97d5c44b08c8,Female,21,1,37.0,0,< 1 Year,Yes,32580.0,152.0,205,0.0
6a38f972aecc97d5c449923c,Male,69,1,47.0,0,1-2 Year,Yes,38911.0,16.0,208,0.0
6a38f972aecc97d5c449f2a2,Male,20,1,22.0,0,< 1 Year,Yes,23169.0,160.0,228,0.0
6a38f973aecc97d5c44b0ae9,Male,32,1,36.0,0,< 1 Year,Yes,2630.0,152.0,28,0.0
6a38f972aecc97d5c4493bc1,Male,62,1,49.0,1,1-2 Year,No,2630.0,26.0,296,0.0
6a38f972aecc97d5c44a1481,Female,24,1,37.0,0,< 1 Year,Yes,2630.0,152.0,55,1.0
6a38f972aecc97d5c4492696,Male,54,1,8.0,0,1-2 Year,Yes,61390.0,26.0,206,0.0
6a38f973aecc97d5c44acec9,Female,48,1,8.0,0,1-2 Year,Yes,37573.0,152.0,92,0.0
6a38f973aecc97d5c44af217,Male,65,1,8.0,0,1-2 Year,Yes,31097.0,26.0,74,1.0
6a38f973aecc97d5c44b0cfd,Female,35,1,28.0,0,1-2 Year,Yes,27392.0,163.0,203,0.0
6a38f972aecc97d5c4496ded,Female,21,1,25.0,1,< 1 Year,No,26871.0,152.0,132,0.0
6a38f972aecc97d5c449f561,Male,69,1,29.0,0,1-2 Year,Yes,38221.0,26.0,204,1.0
6a38f972aecc97d5c4494d2e,Male,27,1,50.0,1,< 1 Year,No,26502.0,152.0,207,0.0
6a38f972aecc97d5c4496c07,Female,25,1,15.0,0,< 1 Year,No,27087.0,160.0,138,0.0
6a38f972aecc97d5c44a7384,Male,66,1,28.0,0,1-2 Year,Yes,32708.0,26.0,32,0.0
6a38f972aecc97d5c4499544,Female,23,1,18.0,1,< 1 Year,No,34420.0,152.0,192,0.0
6a38f972aecc97d5c4494494,Male,45,1,30.0,0,> 2 Years,Yes,26065.0,155.0,205,0.0
6a38f972aecc97d5c44a5f5e,Female,25,1,15.0,0,< 1 Year,Yes,29677.0,152.0,273,0.0
6a38f973aecc97d5c44af3b4,Female,24,1,17.0,0,< 1 Year,No,37166.0,152.0,134,0.0
6a38f972aecc97d5c448f4fc,Male,41,1,8.0,0,1-2 Year,Yes,27593.0,124.0,173,0.0
6a38f971aecc97d5c448d007,Male,74,1,28.0,0,> 2 Years,Yes,51564.0,13.0,66,0.0
6a38f972aecc97d5c44956a9,Male,46,1,12.0,0,1-2 Year,Yes,25063.0,26.0,207,0.0
6a38f972aecc97d5c44901cd,Male,52,1,41.0,0,1-2 Year,No,27705.0,124.0,256,0.0
6a38f972aecc97d5c44a4682,Male,48,1,28.0,0,1-2 Year,Yes,35041.0,26.0,223,0.0
6a38f972aecc97d5c44a9b21,Male,28,1,30.0,1,< 1 Year,No,26153.0,152.0,201,0.0
6a38f972aecc97d5c449413c,Female,47,1,30.0,0,1-2 Year,Yes,2630.0,26.0,183,0.0
6a38f972aecc97d5c448fcc6,Female,40,1,28.0,0,1-2 Year,Yes,44692.0,124.0,47,0.0
6a38f972aecc97d5c44a8266,Female,68,1,11.0,0,1-2 Year,Yes,2630.0,124.0,29,0.0
6a38f972aecc97d5c44a6ea5,Male,24,1,50.0,0,< 1 Year,Yes,35013.0,152.0,68,0.0
6a38f972aecc97d5c44a04bd,Female,22,1,30.0,1,< 1 Year,No,44982.0,152.0,97,0.0
6a38f972aecc97d5c44987ca,Male,33,1,9.0,0,< 1 Year,Yes,26601.0,152.0,43,0.0
6a38f973aecc97d5c44af0be,Male,35,1,35.0,0,1-2 Year,Yes,42518.0,124.0,228,0.0
6a38f972aecc97d5c44a3cf6,Female,40,1,15.0,1,1-2 Year,No,34226.0,152.0,159,0.0
6a38f972aecc97d5c44a609e,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,124.0,279,0.0
6a38f973aecc97d5c44aa4dc,Male,77,1,19.0,0,> 2 Years,Yes,35164.0,124.0,263,0.0
6a38f973aecc97d5c44b37c5,Male,21,1,11.0,1,< 1 Year,No,32149.0,160.0,204,0.0
6a38f971aecc97d5c448d821,Female,40,1,28.0,0,1-2 Year,Yes,37714.0,124.0,290,0.0
6a38f972aecc97d5c4497b57,Male,36,1,28.0,0,1-2 Year,Yes,67998.0,124.0,225,1.0
6a38f972aecc97d5c448f226,Male,30,1,2.0,1,< 1 Year,No,34453.0,152.0,33,0.0
6a38f972aecc97d5c449e53d,Male,65,1,49.0,1,1-2 Year,No,2630.0,26.0,102,0.0
6a38f972aecc97d5c449e285,Male,38,1,15.0,0,1-2 Year,Yes,2630.0,152.0,77,0.0
6a38f972aecc97d5c44a6c7a,Female,43,1,28.0,0,1-2 Year,Yes,54054.0,24.0,155,0.0
6a38f973aecc97d5c44b2bfa,Female,54,1,28.0,0,1-2 Year,Yes,34952.0,163.0,14,1.0
6a38f972aecc97d5c44947c6,Female,26,1,32.0,1,< 1 Year,No,32618.0,152.0,277,0.0
6a38f972aecc97d5c44a6bb3,Male,71,1,29.0,0,1-2 Year,Yes,28752.0,26.0,87,0.0
6a38f973aecc97d5c44b1ec3,Female,25,1,13.0,1,< 1 Year,No,31623.0,152.0,196,0.0
6a38f972aecc97d5c44981c7,Female,22,1,28.0,1,< 1 Year,No,37872.0,152.0,98,0.0
6a38f972aecc97d5c4495810,Male,43,1,28.0,0,1-2 Year,Yes,26933.0,124.0,171,0.0
6a38f972aecc97d5c4499907,Female,79,1,28.0,0,> 2 Years,Yes,2630.0,26.0,238,0.0
6a38f973aecc97d5c44abf02,Male,38,1,41.0,0,1-2 Year,Yes,23011.0,124.0,228,1.0
6a38f972aecc97d5c449d0fc,Female,28,1,35.0,1,< 1 Year,No,28645.0,152.0,121,0.0
6a38f972aecc97d5c449f308,Female,29,1,28.0,1,< 1 Year,No,35961.0,152.0,260,0.0
6a38f971aecc97d5c448c77a,Male,70,1,8.0,0,1-2 Year,Yes,56061.0,19.0,187,0.0
6a38f972aecc97d5c449cef0,Female,27,1,28.0,1,< 1 Year,No,25891.0,152.0,71,0.0
6a38f973aecc97d5c44b2340,Male,23,1,8.0,1,< 1 Year,No,40950.0,152.0,170,0.0
6a38f972aecc97d5c44a79dc,Female,46,1,3.0,0,1-2 Year,Yes,30362.0,124.0,34,0.0
6a38f972aecc97d5c449ed62,Male,25,1,8.0,1,1-2 Year,No,33401.0,124.0,84,0.0
6a38f972aecc97d5c44a5e54,Male,50,1,28.0,0,> 2 Years,Yes,27986.0,26.0,41,1.0
6a38f973aecc97d5c44aaeb3,Female,65,1,28.0,1,1-2 Year,No,40083.0,55.0,191,0.0
6a38f972aecc97d5c44a4341,Male,24,1,33.0,1,< 1 Year,No,26807.0,152.0,85,0.0
6a38f972aecc97d5c4497d1d,Female,40,1,28.0,0,> 2 Years,Yes,52966.0,124.0,57,0.0
6a38f972aecc97d5c4493e8f,Male,36,1,28.0,1,1-2 Year,No,29477.0,124.0,120,0.0
6a38f973aecc97d5c44b29b3,Male,23,1,41.0,1,< 1 Year,No,37801.0,152.0,293,0.0
6a38f972aecc97d5c4490b02,Female,49,1,9.0,0,1-2 Year,No,30654.0,26.0,20,0.0
6a38f972aecc97d5c44a1fe9,Male,23,1,18.0,1,< 1 Year,No,29869.0,152.0,80,0.0
6a38f972aecc97d5c449c22b,Male,33,1,3.0,0,1-2 Year,No,32121.0,156.0,160,1.0
6a38f972aecc97d5c449bbb7,Female,40,1,28.0,1,1-2 Year,No,48286.0,124.0,230,0.0
6a38f972aecc97d5c44a9725,Female,23,1,46.0,1,< 1 Year,No,20183.0,152.0,198,0.0
6a38f973aecc97d5c44aa36c,Female,35,1,28.0,0,1-2 Year,Yes,59097.0,124.0,50,0.0
6a38f972aecc97d5c449912c,Male,60,1,28.0,0,1-2 Year,Yes,45983.0,124.0,153,0.0
6a38f972aecc97d5c44a56ff,Male,46,1,24.0,0,1-2 Year,Yes,39528.0,163.0,275,1.0
6a38f972aecc97d5c449d5cf,Female,41,1,28.0,0,1-2 Year,Yes,31720.0,124.0,197,0.0
6a38f972aecc97d5c44a93ce,Male,23,1,32.0,1,< 1 Year,No,36054.0,152.0,275,0.0
6a38f973aecc97d5c44acf81,Female,26,1,8.0,0,< 1 Year,Yes,41791.0,160.0,178,0.0
6a38f971aecc97d5c448d695,Male,28,1,28.0,1,< 1 Year,No,30339.0,152.0,172,0.0
6a38f972aecc97d5c44a0489,Male,22,1,29.0,1,< 1 Year,No,38346.0,152.0,192,0.0
6a38f973aecc97d5c44ab12d,Female,40,1,28.0,0,1-2 Year,Yes,44737.0,26.0,174,0.0
6a38f973aecc97d5c44ac8e1,Male,48,1,28.0,0,1-2 Year,Yes,49781.0,26.0,236,0.0
6a38f972aecc97d5c44a240f,Female,56,1,28.0,0,> 2 Years,Yes,37221.0,25.0,90,1.0
6a38f971aecc97d5c448c45e,Female,48,1,9.0,0,1-2 Year,Yes,2630.0,26.0,299,0.0
6a38f971aecc97d5c448c5e8,Male,45,1,8.0,0,1-2 Year,No,41612.0,124.0,179,0.0
6a38f972aecc97d5c44901ed,Male,51,1,11.0,0,1-2 Year,Yes,23057.0,26.0,299,0.0
6a38f973aecc97d5c44aadf9,Male,64,1,28.0,0,1-2 Year,No,69714.0,26.0,187,0.0
6a38f972aecc97d5c44a739a,Male,61,1,41.0,1,1-2 Year,No,29157.0,26.0,106,0.0
6a38f972aecc97d5c4498092,Male,27,1,30.0,0,< 1 Year,Yes,26312.0,152.0,132,1.0
6a38f973aecc97d5c44ab9d3,Male,49,1,7.0,1,1-2 Year,No,57079.0,124.0,192,0.0
6a38f972aecc97d5c449bdc2,Male,40,1,50.0,1,1-2 Year,No,12928.0,120.0,26,0.0
6a38f971aecc97d5c448da92,Female,28,1,28.0,1,< 1 Year,No,25517.0,152.0,66,0.0
6a38f972aecc97d5c449b24c,Female,22,1,11.0,1,< 1 Year,No,27525.0,152.0,239,0.0
6a38f972aecc97d5c44a3b1d,Male,22,1,46.0,1,< 1 Year,No,28174.0,152.0,91,0.0
6a38f973aecc97d5c44ae06f,Male,21,1,50.0,0,< 1 Year,Yes,25404.0,160.0,205,0.0
6a38f972aecc97d5c4492b46,Male,48,1,28.0,0,> 2 Years,Yes,50498.0,26.0,269,0.0
6a38f972aecc97d5c44a7948,Female,25,1,8.0,1,< 1 Year,No,36730.0,152.0,194,0.0
6a38f973aecc97d5c44ab8c7,Male,48,1,28.0,0,1-2 Year,Yes,31033.0,122.0,55,1.0
6a38f971aecc97d5c448e86f,Female,27,1,28.0,1,< 1 Year,No,26883.0,152.0,235,0.0
6a38f972aecc97d5c4490e2a,Female,31,1,46.0,0,< 1 Year,Yes,39904.0,26.0,63,0.0
6a38f972aecc97d5c44986b1,Female,28,1,36.0,1,< 1 Year,No,31791.0,152.0,162,0.0
6a38f972aecc97d5c44a4e62,Male,25,1,4.0,1,< 1 Year,No,30028.0,152.0,147,0.0
6a38f972aecc97d5c44a698d,Female,23,1,37.0,0,< 1 Year,Yes,30604.0,152.0,59,0.0
6a38f972aecc97d5c4495420,Male,63,1,24.0,0,1-2 Year,Yes,30377.0,124.0,228,0.0
6a38f972aecc97d5c4496cda,Female,22,1,49.0,1,< 1 Year,No,38223.0,152.0,160,0.0
6a38f972aecc97d5c449b3f8,Female,40,1,41.0,0,1-2 Year,Yes,38564.0,124.0,128,1.0
6a38f972aecc97d5c449a37a,Female,65,1,28.0,0,1-2 Year,Yes,29241.0,26.0,182,0.0
6a38f972aecc97d5c4497a5f,Male,53,1,46.0,0,1-2 Year,No,30204.0,26.0,275,0.0
6a38f972aecc97d5c4492520,Female,24,1,21.0,1,< 1 Year,No,21829.0,152.0,37,0.0
6a38f973aecc97d5c44aba59,Female,37,1,28.0,0,1-2 Year,Yes,57236.0,25.0,144,1.0
6a38f972aecc97d5c44981ce,Female,50,1,28.0,1,1-2 Year,No,44626.0,52.0,111,0.0
6a38f971aecc97d5c448c06e,Female,46,1,0.0,0,1-2 Year,Yes,2630.0,47.0,292,0.0
6a38f972aecc97d5c449de40,Male,54,1,28.0,0,1-2 Year,Yes,25323.0,26.0,150,0.0
6a38f972aecc97d5c44979be,Female,23,1,4.0,0,< 1 Year,Yes,26500.0,152.0,125,0.0
6a38f973aecc97d5c44aa026,Male,71,1,28.0,0,1-2 Year,Yes,51252.0,26.0,175,0.0
